date,fear_greed_score,sentiment_label,returns
2025-05-30,60,Greed,-0.030686530591417904
2025-05-31,50,Neutral,-0.061893919595391034
2025-06-01,56,Greed,0.002281322278155695
2025-06-02,64,Greed,0.00485266779778093
2025-06-03,64,Greed,-0.004184840560632064
2025-06-04,62,Greed,-0.008888051333717284
2025-06-05,57,Greed,-0.01315600334224798
2025-06-06,45,Fear,-0.058500534787079284
2025-06-07,52,Neutral,0.02577080964836309
2025-06-08,62,Greed,0.012156379616842461
2025-06-09,62,Greed,0.0161858964752577
2025-06-10,71,Greed,0.05675469860988458
2025-06-11,72,Greed,0.023607703859752194
2025-06-12,71,Greed,-0.023911556884227858
2025-06-13,61,Greed,-0.05191539387656796
2025-06-14,63,Greed,-0.027053685744018008
